formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.013822164601926,47.74139204882371,8.950306698687568e-05,6.0,3.0750637506571366e-05
O3N-,61.988366443389424,61.98837436018243,2541925.2286414406,9.401441017219642e-05,11.0,-7.916793009599132e-06
O3N[15]-,62.985401336789415,62.985424076176265,8442.129186642907,9.552661610105497e-05,14.0,-2.2739386849934817e-05
O2O[17]N-,62.992583523829424,62.99260222568378,2659.866115338719,9.553749388144873e-05,15.0,-1.8701854358482706e-05
O2O[18]N-,63.99261282382943,63.992621617004644,15902.505337478684,9.705415032644817e-05,16.0,-8.793175211962989e-06
C2H3O3-,75.00876753479943,75.00877738798363,72.79797744054835,0.00011376174500266264,23.0,-9.853184195662834e-06
C4H5O2-,85.02950297937943,85.02957689465573,96.86084212600615,0.00012895976991575842,28.0,-7.391527630318251e-05
C2HO4-,88.98803209021943,88.98811978580359,2439.934854935551,0.00013496350013873735,34.0,-8.769558415622214e-05
C3H3O4-,103.00368215435944,103.00376233908226,7572.859706882998,0.00015622021060325155,41.0,-8.018472281889899e-05
C2O2F3-,112.98558747902945,112.98566782074495,979.9293026293102,0.00017135924495095614,44.0,-8.034171550264091e-05
C4H3O4-,115.00368215435944,115.00374973544149,48.827841357003486,0.00017441997444360587,45.0,-6.75810820496281e-05
C4H5O4-,117.01933221849943,117.01938601397397,1374.3103362768256,0.00017747702588489313,46.0,-5.379547454253952e-05
CH2O6N-,123.98876036620943,123.98875315790546,1000.7090352781305,0.0001880470824899262,49.0,7.208303969719054e-06
HO6N2-,124.98400933893944,124.98400114518267,1154881.307716949,0.00018955654966721781,52.0,8.193756769969696e-06
HO6NN[15]-,125.98104423233944,125.98104442792496,7482.508103950807,0.0001910686256458077,54.0,-1.955855140067797e-07
HO5O[17]N2-,125.98822641937944,125.9882187069592,2411.493557097955,0.00019107956020738358,55.0,7.712420242000917e-06
HO5O[18]N2-,126.98825571937942,126.98825400201285,13300.74533194398,0.00019259629314380555,56.0,1.7173665725067622e-06
C5H5O4-,129.01933221849944,129.0192828807647,34.471207908642036,0.00019567666745740766,57.0,4.933773473680958e-05
C4H5O5-,133.01424683805945,133.01426584305818,2808.24433154362,0.0002017356079555534,59.0,-1.900499873386252e-05
CO5N3-,133.98434369210943,133.98434537519717,112.55959672304596,0.0002032068189025034,60.0,-1.6830877314077952e-06
C5H5O5-,145.01424683805945,145.01426104231996,1009.3021914655468,0.0002199353366736377,64.0,-1.4204260509131927e-05
C5H7O5-,147.02989690219945,147.02992798818755,12347.106533028209,0.00022299237169348264,66.0,-3.1085988098311645e-05
C4C[13]H7O5-,148.03325173999946,148.03328476624608,328.7734765630737,0.0002245141547773884,67.0,-3.302624662637754e-05
C2H2O7N-,151.98367498576945,151.98371000347532,13.904483684780494,0.00023050550221790804,68.0,-3.501770586922248e-05
C7H7O4-,155.03498228263942,155.03507938186192,22.00572158539712,0.0002351333353441598,70.0,-9.709922250067393e-05
C6H7O5-,159.02989690219945,159.0299104378455,2829.4041129725933,0.00024119216973475383,72.0,-1.3535646047557748e-05
C5H5O6-,161.00916145761943,161.0091727955477,2157.649920448444,0.00024419392260959086,73.0,-1.133792827090474e-05
C6H9O5-,161.04554696633943,161.04555091686348,1932.9177064852793,0.0002442490410202346,74.0,-3.950524046558712e-06
C4C[13]H5O6-,162.01251629541943,162.01244522852832,31.072801885518896,0.0002457155785824107,75.0,7.106689110969455e-05
C8H5O4-,165.01933221849944,165.0193179514384,42.861541531104656,0.00025027592684885157,76.0,1.426706103302422e-05
C3H4O7N-,165.99932504990943,165.9992926131497,649.3266920254493,0.0002517621594401575,77.0,3.243675973862992e-05
C7H9O5-,173.04554696633946,173.045516775147,8976.188643618134,0.00026244876391511615,79.0,3.0191192450956805e-05
C6C[13]H9O5-,174.04890180413943,174.04888874015174,82.59656281938423,0.0002639705642131329,80.0,1.3063987694295065e-05
C6H7O6-,175.0248115217594,175.02479673111782,1520.87626872336,0.0002654506664608476,81.0,1.4790641586159836e-05
C4H6O7N-,180.01497511404946,180.0149891820053,143.28875958529508,0.0002730191236705156,83.0,-1.4067955845575852e-05
C8H9O5-,185.04554696633946,185.0455170325777,341.4992686344718,0.0002806486783091976,84.0,2.9933761766187672e-05
C8H11O5-,187.06119703047943,187.06119452341915,2218.4605660381603,0.00028370558050160835,85.0,2.5070602873711323e-06
C7H9O6-,189.04046158589938,189.04043620371309,1495.716108153047,0.00028670750703587545,86.0,2.5382186294109488e-05
C5H6O7N-,192.01497511404946,192.01497520562367,1047.7623885866935,0.000291218809455264,87.0,-9.157420777228253e-08
C5H8O7N-,194.03062517818938,194.0306036389429,96.40792614159263,0.00029427571295359453,89.0,2.1539246489510333e-05
C9H11O5-,199.06119703047943,199.0611964646266,51.70420555922013,0.00030190552216776545,92.0,5.658528436924826e-07
C8H9O6-,201.04046158589938,201.04042557691466,992.1986177308597,0.0003049072731758499,93.0,3.6008984722002424e-05
