formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.01383135110062,50.741920906435645,8.95031035330233e-05,4.0,2.156413881237995e-05
O3N-,61.988366443389424,61.988374785770006,2522841.407224333,9.40144064695257e-05,8.0,-8.342380581893849e-06
O3N[15]-,62.985401336789415,62.985424765080225,8935.238498481402,9.55266125821083e-05,11.0,-2.3428290809590635e-05
O2O[17]N-,62.992583523829424,62.9926033266619,2261.8638802270507,9.553749036384454e-05,12.0,-1.980283247604575e-05
O2O[18]N-,63.99261282382943,63.992622717170995,15968.43462884039,9.705414699892936e-05,13.0,-9.893341562872138e-06
C2H3O3-,75.00876753479943,75.00878212503603,65.278364395266,0.00011376180255098998,16.0,-1.4590236602884943e-05
C4H5O2-,85.02950297937943,85.02959148360637,118.81714479458304,0.00012895977185592243,20.0,-8.850422693740256e-05
C2HO4-,88.98803209021943,88.98812314581608,2562.4955866491264,0.00013496350332573001,25.0,-9.105559664135399e-05
C3H3O4-,103.00368215435944,103.00376486911898,8171.676470584026,0.00015622021880721707,27.0,-8.271475954302332e-05
C2O2F3-,112.98558747902945,112.98566789601665,1045.9976518023486,0.00017135925727412602,31.0,-8.041698720262502e-05
C4H3O4-,115.00368215435944,115.00368028985187,86.49567266849007,0.0001744198767619595,33.0,1.8645075670065125e-06
C4H5O4-,117.01933221849943,117.01938264309706,1494.0629793178566,0.00017747703999593164,34.0,-5.042459763160423e-05
C3H3O5-,118.99859677391943,118.99860365326602,40.7893926403627,0.00018047876893865044,35.0,-6.879346585719759e-06
CH2O6N-,123.98876036620943,123.98875024268537,1421.9597291712357,0.00018804709985212456,36.0,1.0123524063487821e-05
HO6N2-,124.98400933893944,124.98399973954304,1135973.2664711417,0.00018955644187584986,39.0,9.599396406656524e-06
HO6NN[15]-,125.98104423233944,125.9810353457357,7453.697366724616,0.00019106864397445484,43.0,8.88660373732364e-06
HO5O[17]N2-,125.98822641937944,125.9882187935215,1997.683052025168,0.0001910795785395577,44.0,7.625857946891301e-06
HO5O[18]N2-,126.98825571937942,126.98825681231327,13506.155593157779,0.00019259618329883985,45.0,-1.092933842983257e-06
C5H5O4-,129.01933221849944,129.01938125312066,57.61889436947236,0.0001956766872911812,46.0,-4.903462121319535e-05
C6H9O3-,129.05571772721942,129.05575949354892,52.901310669380294,0.00019573190963123564,47.0,-4.176632950247949e-05
C4H5O5-,133.01424683805945,133.01426755269839,2917.6861074514445,0.00020173562982510456,48.0,-2.0714638935714902e-05
CO5N3-,133.98434369210943,133.98434769834992,60.8023093541064,0.00020320684127600257,49.0,-4.006240487797186e-06
C5H5O5-,145.01424683805945,145.01426944941554,1085.8997970988498,0.0002199353650367419,54.0,-2.2611356087054446e-05
C5H7O5-,147.02989690219945,147.0299298290412,13706.972688480866,0.0002229924012018356,56.0,-3.292684175448812e-05
C4C[13]H7O5-,148.03325173999946,148.03331804348244,134.81393128245645,0.00022451418486158702,57.0,-6.630348298131139e-05
C2H2O7N-,151.98367498576945,151.9837511078975,71.12307866713611,0.00023050553460606188,59.0,-7.612212803564944e-05
C6H7O5-,159.02989690219945,159.02991011342098,2453.027834208801,0.00024119202605609241,60.0,-1.321122152830867e-05
C5H5O6-,161.00916145761943,161.00918402038374,2153.870456249551,0.0002441939604785785,61.0,-2.2562764314670858e-05
C6H9O5-,161.04554696633943,161.04556081402802,1397.7889029059536,0.0002442490789118932,62.0,-1.3847688592250051e-05
C3O2F5-,162.98239391902945,162.98241710781005,45.10891624495543,0.0002471866100059353,63.0,-2.3188780602367842e-05
C8H5O4-,165.01933221849944,165.0193514607254,67.92377203307825,0.0002502759672481893,64.0,-1.924222596016989e-05
C3H4O7N-,165.99932504990943,165.99931806454788,821.3455602568414,0.00025176220046659525,65.0,6.985361551414826e-06
C7H7O5-,171.02989690219945,171.02994066042334,110.136808581322,0.0002593919253604386,67.0,-4.375822388169581e-05
C7H9O5-,173.04554696633946,173.04553257392246,8876.769936500592,0.00026244880955085753,69.0,1.4392417000408386e-05
C6C[13]H9O5-,174.04890180413943,174.04889486710164,122.16654618608175,0.00026397061051943566,70.0,6.937037795751166e-06
C6H7O6-,175.0248115217594,175.02478698650276,1834.4979653231717,0.0002654507134227007,71.0,2.453525664236622e-05
C4H6O7N-,180.01497511404946,180.01488232204173,76.91010953955715,0.00027301895687147375,74.0,9.279200773448792e-05
C8H9O5-,185.04554696633946,185.04553924414122,182.590112858398,0.0002806485058612494,76.0,7.722198233750532e-06
C8H11O5-,187.06119703047943,187.06117102331103,2289.1460949015373,0.00028370563581781895,77.0,2.6007168401065428e-05
C7C[13]H11O5-,188.0645518682794,188.06451145355828,26.18613591544135,0.0002852272252041373,78.0,4.041472112703559e-05
C7H9O6-,189.04046158589938,189.04046473013145,1781.7831078950624,0.00028670756377292806,79.0,-3.144232067597841e-06
C5H6O7N-,192.01497511404946,192.01495569500875,947.9646942792259,0.0002912188683521534,80.0,1.9419040711454727e-05
C8H7O6-,199.0248115217594,199.0247214524409,20.71832243694981,0.0003018500382795406,84.0,9.00693185030832e-05
C8H9O6-,201.04046158589938,201.0404402496211,1351.5646072575973,0.0003049070825036427,86.0,2.1336278280159604e-05
C9H13O5-,201.07684709461944,201.07688893687455,38.39586702763519,0.0003049624510636951,87.0,-4.184225511494333e-05
C8H11O6-,203.0561116500394,203.05607144260824,748.1376017664406,0.0003079642290811209,88.0,4.0207431169392294e-05
C6H8O7N-,206.03062517818938,206.03056922110738,782.9929397793148,0.00031247555170383083,90.0,5.595708199734872e-05
C5H6O8N-,208.00988973360944,208.00985916234058,1885.0063642271007,0.00031547724554687975,91.0,3.057126886574224e-05
C6H10O7N-,208.04627524232941,208.04623784554877,482.03457965996733,0.00031553255023782247,92.0,3.7396780641074656e-05
C5H8O8N-,210.02553979774945,210.02552391398225,7786.240096300101,0.00031853444131654964,93.0,1.588376719041662e-05
C4C[13]H8O8N-,211.02889463554942,211.02890762666885,29.488562898071205,0.0003200563004443155,94.0,-1.2991119433536369e-05
C10H13O5-,213.07684709461944,213.07678106292326,214.13535238344176,0.0003231620038066127,95.0,6.603169617847016e-05
C9H11O6-,215.0561116500394,215.0560630609047,365.920251875788,0.0003261639256589939,96.0,4.858913470684456e-05
C10H15O5-,215.09249715875941,215.09245002069693,126.88293381511554,0.00032621922787826806,97.0,4.713806248446417e-05
C9H13O6-,217.07176171417942,217.0717459345658,948.7698287440564,0.0003292210980582082,98.0,1.577961361931557e-05
C7H8O7N-,218.03062517818938,218.0305635521787,36.10463843843369,0.00033067520572940346,99.0,6.162601067671858e-05
C6H6O8N-,220.00988973360944,220.0098523716165,514.4468175103907,0.0003336770146841364,100.0,3.73619929519009e-05
C7H10O7N-,220.04627524232941,220.04625862189258,1072.8302949707067,0.00033373218429146023,101.0,1.6620436838366004e-05
C6H8O8N-,222.02553979774945,222.02550039238267,1324.251860980648,0.0003367341621752461,103.0,3.940536677760065e-05
C5H6O9N-,224.00480435316945,224.00478241437594,4336.739732784413,0.0003397358272332395,104.0,2.193879350897987e-05
C6H10O8N-,224.04118986188942,224.04113684245203,550.6733224361649,0.0003397909987209639,105.0,5.301943738800219e-05
C10H13O6-,229.07176171417942,229.0718149118349,266.28583294974993,0.0003474207638618684,107.0,-5.319765548961186e-05
C10H15O6-,231.08741177831945,231.08736507693695,135.43892495986972,0.00035047768947086606,108.0,4.670138250162381e-05
C8H10O7N-,232.04627524232941,232.04623675818561,129.98876915779644,0.00035193197880101196,109.0,3.8484143800587844e-05
C7H8O8N-,234.02553979774945,234.02549577215822,3879.8320262879156,0.0003549338246772116,110.0,4.4025591222407456e-05
C8H12O7N-,234.06192530646942,234.06190776828862,11318.7669743785,0.00035498919778133775,111.0,1.753818079919256e-05
C7C[13]H12O7N-,235.06528014426945,235.0652655281593,356.93609917968416,0.0003565108935348652,112.0,1.461611014974551e-05
C7H10O8N-,236.04118986188942,236.04115394821318,8320.863852569213,0.0003579908704912414,113.0,3.59136762426715e-05
C8H14O7N-,236.07757537060942,236.07749423716095,38.929305226496375,0.0003580459821225971,114.0,8.113344847515691e-05
C6C[13]H10O8N-,237.04454469968945,237.04449343129053,61.84854549031783,0.0003595125666960745,115.0,5.1268398920001346e-05
C6H8O9N-,238.02045441730945,238.02043217446263,406.5965896282303,0.00036099280300186154,116.0,2.2242846824838125e-05
C7H12O8N-,238.05683992602943,238.05676901028724,262.2573866755621,0.00036104794880970867,117.0,7.091574218520691e-05
C5HO2F8-,244.98542861109942,244.98539074368796,119.03853104510797,0.0003715562922476335,119.0,3.78674114642763e-05
C10H15O7-,247.08232639787946,247.0823836489939,39.89275949864666,0.00037473642083432884,121.0,-5.725111444121467e-05
C8H10O8N-,248.04118986188942,248.04119908851467,14184.436625650718,0.0003761905607790592,122.0,-9.226625252267695e-06
C7C[13]H10O8N-,249.04454469968945,249.0445600216976,373.28126433659287,0.00037771254179027594,124.0,-1.5322008152907074e-05
C7H8O9N-,250.02045441730945,250.02045181657456,261.28476861558164,0.00037919258674027554,126.0,2.600734887892031e-06
C8H12O8N-,250.05683992602943,250.05683720359383,11423.073775750789,0.00037924768870074133,127.0,2.722435596069772e-06
C7C[13]H12O8N-,251.06019476382943,251.06012230326846,241.1666022203595,0.00038076932124426056,129.0,7.246056097187648e-05
C7H10O9N-,252.03610448144943,252.03607282312265,1014.533581041926,0.00038224939800590274,130.0,3.1658326776096146e-05
C8H12O10N-,282.0466691651495,282.04660511015845,70.19917703575568,0.0004277649094115773,152.0,6.405499107131618e-05
C8H11O10N2-,295.04191813787946,295.04190786527784,250.03661325441854,0.0004474742426381593,159.0,1.027260162800303e-05
C9C[13]H16O9N-,295.0864095116694,295.0864147886206,662.0843140673378,0.00044754168929091794,160.0,-5.2769511853512086e-06
C9H14O10N-,296.06231922928936,296.06233641388235,71.3387043651306,0.0004490215954018334,161.0,-1.718459299127062e-05
C14H16O5NF-,297.10179941562944,297.1018834093481,986.5385630543848,0.0004505986284164984,164.0,-8.399371864697969e-05
C10H12O10N-,306.0466691651495,306.046585920717,68.57745116317105,0.00046416438773516893,165.0,8.324443251694902e-05
C11H16O9N-,306.08305467386936,306.0830618119881,381.10632880775137,0.00046421975355918715,166.0,-7.138118746752298e-06
C10H16O10N-,310.07796929342936,310.07787818571586,364.0120832984455,0.00047027820101880395,170.0,9.110771350151481e-05
C11H16O10N-,322.07796929342936,322.07788080881693,332.06295874411063,0.000488478097695873,171.0,8.848461243360362e-05
