formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.013824542546466,52.33202615533175,8.950306299698293e-05,2.0,2.8372692966627255e-05
O3N-,61.988366443389424,61.98837554991567,2495768.503466155,9.40144063632773e-05,6.0,-9.106526249524904e-06
O3N[15]-,62.985401336789415,62.985425571426276,8941.867036369678,9.552661235891091e-05,9.0,-2.4234636860853698e-05
O2O[17]N-,62.992583523829424,62.99260670868066,2446.6737833244856,9.553749013979604e-05,10.0,-2.3184851237090243e-05
O2O[18]N-,63.99261282382943,63.99262329493292,15736.801166745943,9.705414665483053e-05,11.0,-1.0471103486509037e-05
C2H3O3-,75.00876753479943,75.00879549037441,38.506729438182546,0.00011376180070879789,16.0,-2.795557497847767e-05
C4H5O2-,85.02950297937943,85.02956285522404,292.18402593739194,0.0001289597683852851,23.0,-5.98758446130887e-05
C2HO4-,88.98803209021943,88.9881191470965,2805.006733334018,0.00013496349914569146,25.0,-8.705687706367371e-05
C3H3O4-,103.00368215435944,103.00376172148836,7733.701113369005,0.00015622021183009884,33.0,-7.956712892109863e-05
C2C[13]H3O4-,104.00703699215944,104.00711660032373,23.757315791265864,0.00015774202847057905,35.0,-7.960816428465023e-05
C2O2F3-,112.98558747902945,112.98566088467325,1247.629865556164,0.0001713592480462373,38.0,-7.340564380342585e-05
C4H3O4-,115.00368215435944,115.00371160501402,33.140213025347514,0.00017441997794451105,41.0,-2.9450654579932234e-05
C5H7O3-,115.04006766307943,115.04006679985514,28.21911016122731,0.00017447510364193485,42.0,8.63224286717923e-07
C4H5O4-,117.01933221849943,117.01938871120736,1664.658631852145,0.00017747702980009956,43.0,-5.649270792673633e-05
C3H3O5-,118.99859677391943,118.9986427443746,93.13648731204033,0.0001804788749743941,45.0,-4.5970455175847746e-05
CH2O6N-,123.98876036620943,123.9887507095008,1145.4339777789564,0.0001880470879071087,49.0,9.656708627403532e-06
HO6N2-,124.98400933893944,124.98399866592897,1154268.723418558,0.00018955642967325348,52.0,1.0673010478967626e-05
HO6NN[15]-,125.98104423233944,125.98103549566511,7181.13715398965,0.0001910686315118568,56.0,8.736674331544236e-06
HO5O[17]N2-,125.98822641937944,125.9882141645577,2217.042050627818,0.0001910795660750726,57.0,1.22548217404983e-05
HO5O[18]N2-,126.98825571937942,126.98825487111218,14186.150112585468,0.00019259629924005587,58.0,8.482672484433351e-07
C6H9O3-,129.05571772721942,129.05576031870612,154.2618966472991,0.000195731896354754,59.0,-4.25914867037136e-05
C5H7O4-,131.03498228263942,131.03499876623087,80.30483687601665,0.00019873372984335086,60.0,-1.6483591451788016e-05
C4H5O5-,133.01424683805945,133.01426759499506,3046.257469944686,0.00020173561547415586,61.0,-2.075693561209846e-05
CO5N3-,133.98434369210943,133.98435087277318,141.31396324447704,0.0002032068266572289,63.0,-7.180663743611149e-06
C5H5O5-,145.01424683805945,145.01425319864921,1144.8898329282124,0.00021993534724975704,66.0,-6.360589765108671e-06
C5H7O5-,147.02989690219945,147.02992483609208,12705.542016819674,0.00022299238281187048,69.0,-2.7933892624787404e-05
C4C[13]H7O5-,148.03325173999946,148.03324789067935,86.62726515573343,0.00022451400422458055,70.0,3.849320108884058e-06
C2H2O7N-,151.98367498576945,151.98367417916802,153.2818586599892,0.00023050551470330682,72.0,8.066014345331496e-07
C7H9O4-,157.0506323467794,157.0506124506872,12.332090111358394,0.00023819021840526094,77.0,1.9896092197768667e-05
C6H7O5-,159.02989690219945,159.02991774992424,2733.343177317129,0.00024119218424730927,78.0,-2.0847724783834565e-05
C5H5O6-,161.00916145761943,161.0091810163214,2199.9560538693922,0.00024419393770876396,79.0,-1.9558701978894533e-05
C6H9O5-,161.04554696633943,161.04554872706137,1393.0232229174842,0.0002442490561302492,80.0,-1.7607219433557475e-06
C3O2F5-,162.98239391902945,162.98233892833514,36.357241900349926,0.00024718658659056067,82.0,5.499069430925374e-05
C8H5O4-,165.01933221849944,165.01928225203096,93.663806640566,0.0002502757525571781,83.0,4.9966468480988624e-05
C3H4O7N-,165.99932504990943,165.9993159603487,774.6048178988708,0.0002517621760513807,84.0,9.089560734309998e-06
C7H9O5-,173.04554696633946,173.04553097414376,9523.428640496752,0.00026244878274081333,88.0,1.5992195699254808e-05
C6C[13]H9O5-,174.04890180413943,174.04888511961627,196.68343334946647,0.00026397058336164245,89.0,1.6684523160392928e-05
C6H7O6-,175.0248115217594,175.02479404225326,1674.7478713349249,0.000265450685925094,90.0,1.747950614117144e-05
C4H6O7N-,180.01497511404946,180.01494824960193,94.15526447608377,0.0002730189276119029,92.0,2.6864447534080682e-05
C8H9O5-,185.04554696633946,185.04555373369982,187.21974946155842,0.00028064870111533114,93.0,-6.767360360981911e-06
C7H7O6-,187.0248115217594,187.02476599579717,120.21722095309484,0.00028365040274126307,94.0,4.5525962235615225e-05
C8H11O5-,187.06119703047943,187.0611868820995,2517.97205235235,0.00028370560400163905,95.0,1.0148379942620522e-05
C7H9O6-,189.04046158589938,189.04046023925628,1525.5530641605235,0.00028670753122431224,96.0,1.3466431028064108e-06
C6C[13]H9O6-,190.0438164236994,190.04372556662008,36.15578839227779,0.00028822910242649056,99.0,9.085707932854348e-05
C5H6O7N-,192.01497511404946,192.0149795960711,1122.9759750168573,0.0002912188346911824,100.0,-4.482021637386424e-06
C5H8O7N-,194.03062517818938,194.03058411013654,84.33626120407816,0.00029427573890807767,102.0,4.106805283754511e-05
C9H11O5-,199.06119703047943,199.06118193444232,74.7471862692204,0.00030190529742079924,104.0,1.5096037117245942e-05
C8H9O6-,201.04046158589938,201.04046897103387,1523.3350964694848,0.0003049073016840874,105.0,-7.3851344950526254e-06
C9H13O5-,201.07684709461944,201.07685389468867,181.5726559712162,0.00030496241392877384,106.0,-6.800069229484507e-06
C8H11O6-,203.0561116500394,203.05610093085184,604.9096260542173,0.00030796419117057826,107.0,1.0719187571339717e-05
C6H8O7N-,206.03062517818938,206.03059750762247,940.8301908236577,0.00031247551261637924,108.0,2.7670566908000183e-05
C5H6O8N-,208.00988973360944,208.00986608689405,2048.3158526095326,0.00031547747541253,109.0,2.3646715391123507e-05
C6H10O7N-,208.04627524232941,208.0462279226747,452.68931665107584,0.0003155325103452353,110.0,4.7319654726152294e-05
C5H8O8N-,210.02553979774945,210.02551981531363,8509.561507226555,0.00031853440062737685,111.0,1.9982435816245925e-05
C4C[13]H8O8N-,211.02889463554942,211.0288785906947,182.9708970674308,0.00032005625934905177,112.0,1.6044854731944724e-05
C10H13O5-,213.07684709461944,213.07679250532928,470.58588564696845,0.0003231619618779516,113.0,5.45892901584466e-05
C9H11O6-,215.0561116500394,215.056092765095,347.754064814798,0.00032616388291884413,114.0,1.8884944410046955e-05
C10H15O5-,215.09249715875941,215.0924828260139,37.39443917658791,0.00032621918512311425,115.0,1.4332745507772415e-05
C9H13O6-,217.07176171417942,217.0716979647501,857.8914473739487,0.00032922105448566043,116.0,6.374942933007333e-05
C6H6O8N-,220.00988973360944,220.00994632546434,468.0189282482402,0.00033367726330669177,117.0,-5.659185490003438e-05
C7H10O7N-,220.04627524232941,220.04624585916983,1299.5724946145774,0.0003337321394796956,118.0,2.9383159585449903e-05
C6H8O8N-,222.02553979774945,222.02551857748293,1171.0812027441114,0.00033673411653162755,119.0,2.122026651818487e-05
C7H12O7N-,222.06192530646942,222.06198098029427,42.132540256130376,0.0003367894510119214,120.0,-5.5673824846280695e-05
C5H6O9N-,224.00480435316945,224.00478268272477,4750.701914160862,0.00033973608219907495,121.0,2.1670444681376466e-05
C6H10O8N-,224.04118986188942,224.04115571593823,485.44799101901066,0.0003397912537447856,122.0,3.41459511901121e-05
C10H13O6-,229.07176171417942,229.07177171398243,383.72645362742765,0.0003474207152107149,123.0,-9.999803012306074e-06
C10H15O6-,231.08741177831945,231.08739456135947,236.91353394466688,0.00035047763994622375,125.0,1.7216959975030477e-05
C9H13O7-,233.06667633373942,233.06677545306815,32.39611186845031,0.0003534797327842566,126.0,-9.911932872341822e-05
C7H8O8N-,234.02553979774945,234.0254977312817,4336.192987888158,0.0003549337738688598,127.0,4.206646775628542e-05
C8H12O7N-,234.06192530646942,234.06190148258642,11189.488872842641,0.00035498914695695686,128.0,2.3823882997930923e-05
C7C[13]H12O7N-,235.06528014426945,235.0652361220249,359.9162242938398,0.00035651084226925075,129.0,4.402224453770032e-05
C7H10O8N-,236.04118986188942,236.041148527611,8446.36617933856,0.00035799081879512,130.0,4.1334278421345516e-05
C8H14O7N-,236.07757537060942,236.0775047494421,206.36871253127347,0.0003580459304104183,131.0,7.062116731049173e-05
C5HO2F8-,244.98542861109942,244.98543917340206,399.43353244201086,0.00037155623654301883,136.0,-1.0562302634298248e-05
C10H13O7-,245.06667633373942,245.06663695415514,176.12094499586345,0.000371679351630001,137.0,3.937958427968624e-05
C8H10O8N-,248.04118986188942,248.0411951034728,14217.18996671569,0.0003761908549245914,140.0,-5.24158338066627e-06
C7C[13]H10O8N-,249.04454469968945,249.04450853445266,748.1369252130784,0.0003777124842297198,141.0,3.6165236792840005e-05
C7H8O9N-,250.02045441730945,250.0204612042043,309.596070793868,0.0003791925287301321,142.0,-6.786894857668813e-06
C8H12O8N-,250.05683992602943,250.05684125917398,12188.849508873893,0.0003792476306738345,143.0,-1.3331445529729535e-06
C9H16O7N-,250.09322543474946,250.0932334117211,275.60968014186733,0.0003793031002418596,144.0,-7.97697163079647e-06
C7C[13]H12O8N-,251.06019476382943,251.06016330568895,406.4466843586597,0.0003807692627537172,145.0,3.1458140483664465e-05
C7H10O9N-,252.03610448144943,252.036033801704,984.0791888992342,0.00038224933906305875,146.0,7.067974541996591e-05
C10H16O8N-,278.0881400543094,278.0880404938612,1262.642830289737,0.000421761017937832,162.0,9.956044823411503e-05
C8C[13]H12O9N-,279.05510938338944,279.0550428578645,98.13952218128783,0.0004232279563757473,163.0,6.652552491459574e-05
C8H10O10N-,280.03101910100946,280.03099146540524,96.61300540906291,0.00042470803876496654,165.0,2.7635604226361465e-05
C8H12O10N-,282.0466691651495,282.046641964157,97.37023895440802,0.0004277648359340159,168.0,2.7200992519738065e-05
C10H12O9N-,290.05175454558946,290.05167582888265,75.07028716444638,0.0004399058215347812,169.0,7.871670680970055e-05
C8H11O10N2-,295.04191813787946,295.0419239579287,250.19669698222208,0.00044747416250084585,174.0,-5.820049238991487e-06
C9C[13]H16O9N-,295.0864095116694,295.08635035813217,602.671465818826,0.0004475416091304442,175.0,5.9153537222300656e-05
C14H16O5NF-,297.10179941562944,297.1018481777623,1101.0713697684191,0.0004505985472036936,178.0,-4.8762132848878537e-05
C11H16O9N-,306.08305467386936,306.0829905980048,175.4346725598175,0.0004642196675953083,182.0,6.407586454315606e-05
C10H14O11N-,324.05723384884936,324.0572086334801,196.89849907300538,0.000491480127023847,187.0,2.5215369248599018e-05
