formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.01382924633301,35.22655659150116,8.950307370511847e-05,8.0,2.3668906422358305e-05
O3N-,61.988366443389424,61.988374702518165,2526005.696369661,9.401441823270388e-05,11.0,-8.259128740917276e-06
O3N[15]-,62.985401336789415,62.985423780207135,8569.531736939278,9.552657968188156e-05,13.0,-2.244341771984182e-05
O2O[17]N-,62.992583523829424,62.99260538519058,2340.642723470197,9.553750241132157e-05,14.0,-2.186136115511772e-05
O2O[18]N-,63.99261282382943,63.992623396645286,15843.269366927754,9.705415933172389e-05,15.0,-1.0572815853038264e-05
C3H3O2-,71.01385291523944,71.01390721557763,44.94849175736131,0.00010770295756644932,19.0,-5.430033819209257e-05
C3H5O2-,73.02950297937943,73.02957307532347,34.46686603794077,0.00011076000537630338,21.0,-7.009594403939445e-05
C2H3O3-,75.00876753479943,75.0088173897991,22.121370406977075,0.00011376181816866769,22.0,-4.985499967347096e-05
C4H5O2-,85.02950297937943,85.02958698327744,242.5390791510932,0.00012895979067622067,27.0,-8.400389801010988e-05
C2HO4-,88.98803209021943,88.98812060760915,2571.5998170013168,0.00013496352346455538,29.0,-8.851738971316081e-05
C4H5O3-,101.02441759893942,101.02448758190206,52.19560587882587,0.00015321838301411434,34.0,-6.998296264271175e-05
C3H3O4-,103.00368215435944,103.00376421472143,8073.13267104763,0.00015622024384483418,37.0,-8.206036198998845e-05
C2O2F3-,112.98558747902945,112.9856617410954,1139.3200947857144,0.00017135928600954417,40.0,-7.42620659508475e-05
C4H3O4-,115.00368215435944,115.00370106770282,115.70166381820113,0.00017441990626520823,41.0,-1.8913343382109815e-05
C4H5O4-,117.01933221849943,117.01938997483794,1547.7868681804232,0.0001774769564541087,42.0,-5.7756338506465e-05
C3H3O5-,118.99859677391943,118.99860972112447,82.86379397334537,0.0001804787999815403,43.0,-1.2947205036084597e-05
CH2O6N-,123.98876036620943,123.98874940298985,1364.9447545221444,0.0001880470087175852,46.0,1.0963219580162331e-05
HO6N2-,124.98400933893944,124.98400059181913,1168019.286886108,0.0001895564752734651,49.0,8.747120318730595e-06
HO6NN[15]-,125.98104423233944,125.9810377598532,7819.494294901851,0.0001910686777698388,52.0,6.472486248298992e-06
HO5O[17]N2-,125.98822641937944,125.98821683475894,2331.777033576606,0.0001910794851862905,53.0,9.584620499936136e-06
HO5O[18]N2-,126.98825571937942,126.98825635042245,13790.22233180363,0.0001925962174976067,54.0,-6.310430222811192e-07
C5H5O4-,129.01933221849944,129.01941510639557,35.96365668410084,0.00019567685407600557,55.0,-8.288789612720393e-05
C6H9O3-,129.05571772721942,129.05574474966969,165.87175091098703,0.0001957319446630138,56.0,-2.702245026853234e-05
C4H5O5-,133.01424683805945,133.0142632965807,3023.7842640401996,0.0002017355285353397,57.0,-1.6458521258755354e-05
CO5N3-,133.98434369210943,133.98437218853766,24.201936278669738,0.00020320687832007484,58.0,-2.8496428228663717e-05
