formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.013828698539285,41.77985726057619,8.95031016539655e-05,4.0,2.4216700147405845e-05
O3N-,61.988366443389424,61.98837501146622,2511114.885083097,9.401444736795277e-05,7.0,-8.568076793835644e-06
O3N[15]-,62.985401336789415,62.985425847485985,8404.72638036481,9.552660921124458e-05,11.0,-2.4510696569279844e-05
O2O[17]N-,62.992583523829424,62.99260193898859,2543.650925276167,9.553748699017062e-05,12.0,-1.8415159168228e-05
O2O[18]N-,63.99261282382943,63.99262234275388,16081.75912932656,9.705414322938961e-05,14.0,-9.518924450446775e-06
C3H5O2-,73.02950297937943,73.02953254072827,39.75122395876445,0.00011075992655080494,18.0,-2.9561348839024504e-05
C4H5O2-,85.02950297937943,85.02957965883625,134.08100918912123,0.0001289597579924445,22.0,-7.667945682499067e-05
C2HO4-,88.98803209021943,88.9881224543803,2841.7708998655867,0.00013496348720708724,26.0,-9.036416086871668e-05
C3H3O4-,103.00368215435944,103.00376451728616,7561.689490493628,0.00015622028786077386,33.0,-8.236292671881529e-05
C4H7O3-,103.04006766307943,103.04012435529681,23.51166297095023,0.00015627538375045176,34.0,-5.6692217384579635e-05
C2O2F3-,112.98558747902945,112.9856650062238,870.7484292371292,0.00017135922528828057,38.0,-7.752719434961364e-05
C4H3O4-,115.00368215435944,115.00373541492547,66.50802171244356,0.00017441995416885123,41.0,-5.326056603394136e-05
C4H5O4-,117.01933221849943,117.01939186151024,1500.5942596151958,0.00017747700499197073,42.0,-5.9643010814625086e-05
CH2O6N-,123.98876036620943,123.9887493973749,1403.696915643224,0.000188047059407884,43.0,1.0968834530444838e-05
HO6N2-,124.98400933893944,124.98399992876044,1156547.6709704597,0.00018955652626609612,46.0,9.410179004021302e-06
HO6NN[15]-,125.98104423233944,125.98103824127324,7530.474650545811,0.00019106860192345592,49.0,5.991066203137052e-06
HO5O[17]N2-,125.98822641937944,125.98822430823216,2227.441706261711,0.00019107953648270305,50.0,2.1111472818802213e-06
HO5O[18]N2-,126.98825571937942,126.98825412014916,13577.754045740809,0.00019259626909529253,51.0,1.5992302593303975e-06
C6H7O3-,127.04006766307943,127.04008708730288,44.08136952428134,0.00019267490957844999,52.0,-1.9424223452801925e-05
C5H5O4-,129.01933221849944,129.01938870329892,24.232224992561196,0.00019567677451397023,54.0,-5.648479947240048e-05
C6H9O3-,129.05571772721942,129.0557515172808,106.76615676045498,0.00019573186505615563,55.0,-3.3790061394256554e-05
C4H5O5-,133.01424683805945,133.01426995836934,3173.1968629187554,0.00020173558192213855,56.0,-2.3120309890600765e-05
CO5N3-,133.98434369210943,133.9843615497217,120.91312161690185,0.00020320693199073913,57.0,-1.7857612277794033e-05
