formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.01381953803549,37.088819877927776,8.950308735666559e-05,5.0,3.337720394114285e-05
O3N-,61.988366443389424,61.988374908691604,2551441.281044294,9.401443323240138e-05,9.0,-8.46530218012731e-06
O3N[15]-,62.985401336789415,62.98542502231578,9200.990369247498,9.5526595144026e-05,11.0,-2.3685526365113674e-05
O2O[17]N-,62.992583523829424,62.99260290320027,2261.556870612215,9.553747292346899e-05,12.0,-1.937937084761643e-05
O2O[18]N-,63.99261282382943,63.99262287354742,15980.216187399612,9.705417526634176e-05,13.0,-1.0049717985793905e-05
C2H3O3-,75.00876753479943,75.00880195790786,115.43563194717974,0.00011376178119698767,19.0,-3.442310843126961e-05
C4H5O2-,85.02950297937943,85.02959156831879,129.3229100047663,0.0001289598176331869,27.0,-8.858893936292134e-05
C2HO4-,88.98803209021943,88.98811864853121,2886.3809159598454,0.00013496347724911982,29.0,-8.655831177861728e-05
C4H5O3-,101.02441759893942,101.02446878273973,22.754366591407834,0.0001532183284114887,34.0,-5.1183800309217986e-05
C3H3O4-,103.00368215435944,103.0037636879857,8423.432628311824,0.00015622028182236524,35.0,-8.153362625762384e-05
C2O2F3-,112.98558747902945,112.98565867027752,1142.8909476295885,0.00017135922270514095,43.0,-7.11912480682031e-05
C4H3O4-,115.00368215435944,115.00372943746117,125.4865850214119,0.00017441995234865676,45.0,-4.728310173618411e-05
C5H7O3-,115.04006766307943,115.04011684849199,31.656843771914367,0.0001744751889847701,46.0,-4.918541256415665e-05
C4H5O4-,117.01933221849943,117.01938470227516,1859.7628088340666,0.0001774770039549698,47.0,-5.248377573252583e-05
CH2O6N-,123.98876036620943,123.9887533026604,910.4015840997673,0.00018804706123933237,49.0,7.063549034569405e-06
HO6N2-,124.98400933893944,124.98400008935054,1160510.8224314414,0.00018955652852721184,52.0,9.249588899251648e-06
HO6NN[15]-,125.98104423233944,125.98103102785436,7694.382989515883,0.00019106860461994113,56.0,1.3204485085793749e-05
HO5O[17]N2-,125.98822641937944,125.98822773500437,2328.973639112376,0.00019107953918235464,57.0,-1.3156249281109922e-06
HO5O[18]N2-,126.98825571937942,126.98825282186495,13738.136045235453,0.00019259627223665733,58.0,2.8975144772402928e-06
C6H9O3-,129.05571772721942,129.05572494621524,51.05515778095195,0.00019573186912637833,59.0,-7.21899581890284e-06
C4H5O5-,133.01424683805945,133.01427030592228,3119.9645400749387,0.0002017355878293183,60.0,-2.346786283169422e-05
CO5N3-,133.98434369210943,133.98430102408074,60.937500330509216,0.00020320679891317812,61.0,4.266802869778985e-05
C3C[13]H5O5-,134.01760167585942,134.0176531738036,40.8498102076144,0.00020325728794351518,62.0,-5.149794418457532e-05
C5H5O5-,145.01424683805945,145.0142768897133,1149.8145576057952,0.00021993531845471262,66.0,-3.00516538516149e-05
C5H7O5-,147.02989690219945,147.02992779313354,12761.382859315449,0.00022299235383983006,68.0,-3.089093408448207e-05
C4C[13]H7O5-,148.03325173999946,148.0333111361617,188.02579050793483,0.00022451413711029817,69.0,-5.939616224281963e-05
C2H2O7N-,151.98367498576945,151.98368666297512,118.31147160739081,0.00023050548531564674,70.0,-1.1677205662863344e-05
C6H7O5-,159.02989690219945,159.0299052394419,2465.8270251984095,0.00024119215431519424,76.0,-8.337242434208747e-06
C5H5O6-,161.00916145761943,161.0091883804778,2175.254700943883,0.0002441939076334413,77.0,-2.6922858381794867e-05
C6H9O5-,161.04554696633943,161.0455695967533,1472.5531860233796,0.0002442492098116045,78.0,-2.263041386640907e-05
C5H7O6-,163.0248115217594,163.0249113012291,34.7119631957697,0.0002472511130492183,79.0,-9.977946970707308e-05
C3H4O7N-,165.99932504990943,165.99929364678874,648.0414290166599,0.0002517621456336463,80.0,3.140312068694584e-05
C7H7O5-,171.02989690219945,171.0299017707027,254.31178229477473,0.00025939186850767505,81.0,-4.8685032538742234e-06
C7H9O5-,173.04554696633946,173.04553134163265,9381.565652114332,0.00026244875188443273,82.0,1.5624706804828747e-05
C6C[13]H9O5-,174.04890180413943,174.04891939309704,172.2248909679361,0.00026397055244701406,84.0,-1.7588957604175448e-05
