formula,mz,observed,a,sigma,peak,error
O3N-,61.988366443389424,61.98837421121514,2574899.9474758185,9.401443937679363e-05,5.0,-7.767825714211085e-06
O3N[15]-,62.985401336789415,62.98542279809499,8963.351609076983,9.552660106608207e-05,7.0,-2.146130557179049e-05
O2O[17]N-,62.992583523829424,62.99260324389378,2393.9425046720703,9.55374788438981e-05,8.0,-1.972006435835283e-05
O2O[18]N-,63.99261282382943,63.992622635423594,16259.895095623868,9.705418095608257e-05,9.0,-9.811594161135417e-06
C4H5O2-,85.02950297937943,85.02957989955311,192.43037399431543,0.000128959816794957,18.0,-7.692017368299275e-05
C2HO4-,88.98803209021943,88.98812330022967,2137.882729710469,0.00013496347484509298,20.0,-9.121001023970621e-05
C3H5O3-,89.02441759893942,89.02445220499396,43.93267789141926,0.00013501859127094086,21.0,-3.460605454108645e-05
C3H3O4-,103.00368215435944,103.00376621234355,7815.226086259318,0.00015622027307903952,26.0,-8.405798411104115e-05
C2O2F3-,112.98558747902945,112.98566742743645,711.4954562894087,0.0001713593167106431,29.0,-7.994840700575878e-05
C4H3O4-,115.00368215435944,115.00374202555807,76.3787755745036,0.0001744199372411003,31.0,-5.987119862993495e-05
C5H7O3-,115.04006766307943,115.04012311068378,26.602281031796938,0.00017447517385663617,32.0,-5.544760435327589e-05
C4H5O4-,117.01933221849943,117.01939352329491,1521.2243535640214,0.00017747698769731725,33.0,-6.130479548005496e-05
CH2O6N-,123.98876036620943,123.98874101791793,1129.0131946061504,0.00018804704083080548,34.0,1.9348291502296888e-05
HO6N2-,124.98400933893944,124.98400178740216,1150755.026195456,0.00018955650750415384,37.0,7.551537279937293e-06
HO6NN[15]-,125.98104423233944,125.98103901829901,7826.036727128255,0.00019106858297590322,41.0,5.21404042785889e-06
HO5O[17]N2-,125.98822641937944,125.98823156350981,1579.6593766115436,0.00019107951753380648,42.0,-5.144130369671984e-06
HO5O[18]N2-,126.98825571937942,126.98825828474872,13795.141554264257,0.00019259624995978303,43.0,-2.5653693001004285e-06
C5H5O4-,129.01933221849944,129.01940696902932,32.06237077893976,0.00019567675499813502,44.0,-7.475052987615527e-05
C5H7O4-,131.03498228263942,131.03501903500432,32.12339225759553,0.00019873381239787104,45.0,-3.675236490607858e-05
C4H5O5-,133.01424683805945,133.0142712470183,2890.6203387422684,0.000201735561653187,46.0,-2.440895886479666e-05
CO5N3-,133.98434369210943,133.9843606913972,20.065621219495462,0.00020320691153788908,47.0,-1.699928776588422e-05
C5H5O5-,145.01424683805945,145.01426173034577,1341.7840568494582,0.00021993528394911708,52.0,-1.4892286316126047e-05
C5H7O5-,147.02989690219945,147.02992900558834,12219.488849029116,0.00022299231786314993,56.0,-3.210338888948172e-05
C4C[13]H7O5-,148.03325173999946,148.03333749907253,69.00996957977692,0.00022451426233797875,57.0,-8.57590730731772e-05
C2H2O7N-,151.98367498576945,151.98369931811865,81.33511606024364,0.0002305054456375058,58.0,-2.4332349198630254e-05
C6H7O5-,159.02989690219945,159.02990322802023,2690.7124146850497,0.00024119210916460332,60.0,-6.325820777419722e-06
C5H5O6-,161.00916145761943,161.00918506742082,2280.4472730074376,0.000244194044599499,62.0,-2.3609801388602136e-05
C6H9O5-,161.04554696633943,161.0455620791771,1610.0535811928244,0.00024424916305139887,63.0,-1.5112837672859314e-05
C3H4O7N-,165.99932504990943,165.99932508140324,710.8208669748187,0.00025176228713813504,64.0,-3.1493812002736377e-08
C7H7O5-,171.02989690219945,171.02986960669304,27.971815084723833,0.0002593918134905439,66.0,2.7295506413338444e-05
C7H9O5-,173.04554696633946,173.0455318101841,9099.514387624347,0.0002624488998196577,67.0,1.515615537073245e-05
C6C[13]H9O5-,174.04890180413943,174.0488350348137,101.86731728767163,0.0002639704948415929,68.0,6.676932574123384e-05
