formula,mz,observed,a,sigma,peak,error
O3N-,61.988366443389424,61.98837484297392,2484473.9465170894,9.401442991934078e-05,8.0,-8.399584494611645e-06
O3N[15]-,62.985401336789415,62.98542466536194,8392.775444096022,9.552659189982705e-05,11.0,-2.33285725244059e-05
O2O[17]N-,62.992583523829424,62.99260600326632,2500.115359579951,9.55374696797759e-05,12.0,-2.2479436893263482e-05
O2O[18]N-,63.99261282382943,63.992623026310866,16168.074723155465,9.70541720946398e-05,13.0,-1.0202481433907451e-05
C4H5O2-,85.02950297937943,85.02955321507933,93.59820540482217,0.00012895974611411016,25.0,-5.0235699902145825e-05
C2HO4-,88.98803209021943,88.98812149625584,2736.322459958221,0.0001349634767621551,29.0,-8.940603640894551e-05
C4H5O3-,101.02441759893942,101.0244844986355,24.966168459776046,0.0001532184210769543,37.0,-6.689969607975854e-05
C3H3O4-,103.00368215435944,103.00376235264011,7853.353905644039,0.00015622028352575227,40.0,-8.019828067062917e-05
C2C[13]H3O4-,104.00703699215944,104.00709523936636,37.30644652439493,0.00015774191083253283,41.0,-5.8247206922601436e-05
C2O2F3-,112.98558747902945,112.98566228411892,688.4125270913895,0.00017135922624268864,45.0,-7.48050894685548e-05
C4H3O4-,115.00368215435944,115.00373384570493,43.715751243077776,0.00017441995628361996,48.0,-5.169134549021237e-05
C5H7O3-,115.04006766307943,115.04010638645731,25.928898295203542,0.0001744750819837413,49.0,-3.8723377883798094e-05
C4H5O4-,117.01933221849943,117.01937897948672,1620.985613475619,0.00017747700829561403,50.0,-4.676098728850775e-05
C3H3O5-,118.99859677391943,118.9986071543548,23.403172092953483,0.0001804787369183957,51.0,-1.0380435369938823e-05
CH2O6N-,123.98876036620943,123.98875200104516,1380.3809118252402,0.00018804706704895265,52.0,8.365164276824544e-06
HO6N2-,124.98400933893944,124.98399958489618,1143907.4458620963,0.00018955653455488732,55.0,9.75404326197804e-06
HO6NN[15]-,125.98104423233944,125.98103695411885,8297.229786214582,0.00019106861086809745,58.0,7.278220593320839e-06
HO5O[17]N2-,125.98822641937944,125.98821650069547,2209.7873864769235,0.00019107954543211278,59.0,9.918683971932296e-06
HO5O[18]N2-,126.98825571937942,126.98825242721357,14205.364859199068,0.00019259627870964205,60.0,3.292165857260443e-06
C5H5O4-,129.01933221849944,129.01937886128485,52.5408883128585,0.00019567678550034455,61.0,-4.664278540644773e-05
C6H9O3-,129.05571772721942,129.05572167423378,84.3459389544489,0.00019573187606732812,62.0,-3.947014363347989e-06
C4H5O5-,133.01424683805945,133.01426664469668,2941.209018127206,0.0002017355956904353,63.0,-1.9806637226338353e-05
