formula,mz,observed,a,sigma,peak,error
O3N-,61.988366443389424,61.98837549405903,2550637.682973779,9.401444581165864e-05,8.0,-9.05066960399381e-06
O3N[15]-,62.985401336789415,62.98542562630535,8654.607243148192,9.552660764959536e-05,11.0,-2.4289515934583505e-05
O2O[17]N-,62.992583523829424,62.992606234355,2928.4860565415465,9.553748542848458e-05,12.0,-2.271052557745179e-05
O2O[18]N-,63.99261282382943,63.992622741447796,15627.334055407962,9.70541416628034e-05,13.0,-9.91761836388605e-06
C2H3O3-,75.00876753479943,75.00880515666668,53.6323478823171,0.00011376179231396057,18.0,-3.762186724998173e-05
C4H5O2-,85.02950297937943,85.02954825685579,81.71352015793019,0.0001289597564254071,28.0,-4.5277476360183755e-05
C2HO4-,88.98803209021943,88.98812085279604,2822.1125279687208,0.00013496348566063894,32.0,-8.876257660972442e-05
C3H3O4-,103.00368215435944,103.00376302875452,7999.062708517378,0.00015622028643595413,38.0,-8.087439508130956e-05
C2C[13]H3O4-,104.00703699215944,104.00712312814403,40.64244918764787,0.00015774200862914403,39.0,-8.613598458850902e-05
C2O2F3-,112.98558747902945,112.98566598739077,1012.5282799461756,0.0001713592239942555,47.0,-7.850836132661243e-05
C4H3O4-,115.00368215435944,115.00363369412582,12.35964492432941,0.0001744198420150307,50.0,4.846023361437801e-05
C4H5O4-,117.01933221849943,117.01938756274426,1789.5675777897495,0.00017747700376077172,51.0,-5.534424482789291e-05
CH2O6N-,123.98876036620943,123.98874378795678,1233.7926057472107,0.00018804705829834876,55.0,1.6578252655108372e-05
HO6N2-,124.98400933893944,124.98399809662742,1179642.3848421404,0.00018955652517526847,58.0,1.1242312027093249e-05
HO6NN[15]-,125.98104423233944,125.98103549650023,7963.215021824715,0.00019106860085169822,61.0,8.735839216456043e-06
HO5O[17]N2-,125.98822641937944,125.98822304226992,1914.7781397323529,0.00019107953541108442,62.0,3.3771095218071423e-06
HO5O[18]N2-,126.98825571937942,126.98825462699932,13904.928617700443,0.0001925962680431355,63.0,1.0923801028184243e-06
C6H7O3-,127.04006766307943,127.0400787977964,28.18848961302675,0.00019267490852731102,64.0,-1.1134716970673253e-05
C5H5O4-,129.01933221849944,129.0193648461045,53.93816192487979,0.00019567677350235355,65.0,-3.262760506572704e-05
C6H9O3-,129.05571772721942,129.0557299596089,130.40664997148406,0.00019573186404527623,66.0,-1.2232389480004713e-05
C4H5O5-,133.01424683805945,133.01425996742296,3072.8658109636244,0.0002017355809941846,68.0,-1.3129363509278846e-05
CO5N3-,133.98434369210943,133.98435575866182,189.18118564247612,0.00020320693108388102,69.0,-1.2066552386613694e-05
C5H5O5-,145.01424683805945,145.01426367299044,993.9562559047756,0.00021993530587391668,72.0,-1.6834930988807173e-05
C5H7O5-,147.02989690219945,147.0299314470547,13169.365276026521,0.000222992340232072,74.0,-3.45448552536709e-05
C4C[13]H7O5-,148.03325173999946,148.0332756228214,292.84800163081627,0.0002245141229848039,75.0,-2.3882821949428035e-05
C2H2O7N-,151.98367498576945,151.98366989213656,143.69703875644058,0.00023050546911002208,77.0,5.093632893249378e-06
C6H5O5-,157.01424683805945,157.01425146569608,37.47712147633515,0.0002381351433153656,79.0,-4.627636627674292e-06
C7H9O4-,157.0506323467794,157.05059456742322,33.19836750289429,0.00023819016965047704,80.0,3.777935617677031e-05
C6H7O5-,159.02989690219945,159.02990711744934,2323.8697518880617,0.000241192134236039,81.0,-1.021524988686906e-05
C5H5O6-,161.00916145761943,161.00917395539702,2212.0852530892275,0.00024419388642914886,83.0,-1.2497777589715042e-05
C6H9O5-,161.04554696633943,161.04556172183285,1286.7516406408613,0.000244249188586432,84.0,-1.4755493424445376e-05
C3O2F5-,162.98239391902945,162.98239859739493,90.22401342366744,0.00024718672111880864,85.0,-4.678365485233371e-06
C3H4O7N-,165.99932504990943,165.99931458355607,710.1057954778606,0.00025176212152137813,87.0,1.0466353359106506e-05
C7H7O5-,171.02989690219945,171.02992193316746,49.76648248252761,0.00025939184136185127,89.0,-2.503096800410276e-05
C7H9O5-,173.04554696633946,173.04552916127165,8790.18433065003,0.0002624487234948195,90.0,1.780506781301483e-05
C6C[13]H9O5-,174.04890180413943,174.04883226417644,162.6475621855932,0.000263970523432202,91.0,6.953996299330356e-05
C6H7O6-,175.0248115217594,175.02477264344554,1449.5796512416885,0.000265450625328118,93.0,3.887831385895879e-05
C4H6O7N-,180.01497511404946,180.01492925154446,123.2357773823623,0.0002730188635584915,96.0,4.586250500437927e-05
C8H9O5-,185.04554696633946,185.045551635514,67.9215779178654,0.00028064863350512785,99.0,-4.669174529681186e-06
C8H11O5-,187.06119703047943,187.061169875534,2313.922810874135,0.0002837055349462589,100.0,2.715494542826491e-05
C7C[13]H11O5-,188.0645518682794,188.06449037546824,36.29962983243382,0.00028522735513045953,101.0,6.14928111701829e-05
C7H9O6-,189.04046158589938,189.0404536746375,1595.7325971254697,0.00028670746073862735,104.0,7.911261889148591e-06
C6C[13]H9O6-,190.0438164236994,190.04377853919127,30.254997156496273,0.00028822926677406994,105.0,3.788450814568023e-05
C5H6O7N-,192.01497511404946,192.01496915879716,828.511216104476,0.0002912187620354403,106.0,5.955252305511749e-06
C5H8O7N-,194.03062517818938,194.03059844247443,202.8055012485255,0.0002942756647679134,109.0,2.6735714953929346e-05
C9H11O5-,199.06119703047943,199.06119018380565,126.98026389346515,0.0003019054720524288,111.0,6.8466737843664305e-06
C8H9O6-,201.04046158589938,201.04043751373584,1114.0955688919673,0.0003049072222942981,112.0,2.4072163540722613e-05
C9H13O5-,201.07684709461944,201.07677570381972,98.46626581098894,0.0003049623345114221,113.0,7.139079971807405e-05
C8H11O6-,203.0561116500394,203.05610128224777,718.2923130015052,0.0003079643704119013,114.0,1.036779164564905e-05
C6H8O7N-,206.03062517818938,206.03061769876902,706.4643430040848,0.00031247542940822327,115.0,7.479420361278244e-06
C5H6O8N-,208.00988973360944,208.00985176604843,1697.4930272893357,0.00031547739067127586,116.0,3.796756101337451e-05
C6H10O7N-,208.04627524232941,208.04627864914147,375.36776827407937,0.00031553269539018986,117.0,-3.4068120555730275e-06
C5H8O8N-,210.02553979774945,210.02552264526437,8157.478342394672,0.0003185343143142193,118.0,1.715248507139222e-05
C4C[13]H8O8N-,211.02889463554942,211.0289663557328,137.61242839113467,0.0003200561722493152,119.0,-7.172018337087138e-05
C10H13O5-,213.07684709461944,213.07689739792633,253.58996797510648,0.00032316215282404334,122.0,-5.030330689237417e-05
C9H11O6-,215.0561116500394,215.05609613897215,435.08925531400325,0.00032616407620062837,123.0,1.5511067260831624e-05
C9H13O6-,217.07176171417942,217.07175951217175,745.7808905449662,0.0003292209625929188,125.0,2.2020076642093045e-06
C6H6O8N-,220.00988973360944,220.00985573297396,595.5959458855939,0.00033367716904891646,129.0,3.4000635480424535e-05
C7H10O7N-,220.04627524232941,220.04624034719785,974.9169370756034,0.00033373233868435855,130.0,3.489513156296198e-05
C6H8O8N-,222.02553979774945,222.02554107038569,1812.8736789216152,0.00033673431809912516,131.0,-1.2726362399462232e-06
C7H12O7N-,222.06192530646942,222.06193876123845,32.129777504542744,0.00033678935508913674,132.0,-1.3454769032250624e-05
C5H6O9N-,224.00480435316945,224.0047735676701,4522.344222202738,0.0003397359846898365,133.0,3.0785499347985024e-05
C6H10O8N-,224.04118986188942,224.041164691887,337.3587286139533,0.00033979115620575025,134.0,2.517000243074108e-05
C4O3F7-,228.97411497858943,228.97404775258426,30.609705988865386,0.0003472725879606833,135.0,6.722600517150568e-05
C10H13O6-,229.07176171417942,229.07170868793148,323.98955000364293,0.00034742061351857257,136.0,5.302624794012445e-05
C10H15O6-,231.08741177831945,231.0873790600876,157.2281726293011,0.00035047785242791214,138.0,3.271823183581546e-05
C7H8O8N-,234.02553979774945,234.0255196761276,3966.732268901973,0.00035493398992306267,139.0,2.0121621844282345e-05
C8H12O7N-,234.06192530646942,234.06190507632738,11578.468271687605,0.00035498904108138954,140.0,2.0230142041555155e-05
C7C[13]H12O7N-,235.06528014426945,235.06528311680114,286.6324042381815,0.0003565107355449914,141.0,-2.972531689238167e-06
C7H10O8N-,236.04118986188942,236.04116321925986,8369.83194626254,0.0003579910373096392,144.0,2.664262956386665e-05
C6C[13]H10O8N-,237.04454469968945,237.0445082483191,189.0343802666474,0.00035951273429794584,147.0,3.645137036301094e-05
C5HO2F8-,244.98542861109942,244.98542314189302,48.97653917215546,0.00037155612129245095,150.0,5.469206399766335e-06
C10H13O7-,245.06667633373942,245.06658355054876,93.57116755594271,0.0003716792363086587,151.0,9.27831906665233e-05
C8H10O8N-,248.04118986188942,248.04119321870624,14446.797844809875,0.00037619073699861073,152.0,-3.356816819177766e-06
C7C[13]H10O8N-,249.04454469968945,249.04447517363974,453.4713976425664,0.00037771236542037326,154.0,6.95260497138861e-05
C7H8O9N-,250.02045441730945,250.0204597504459,110.44538085101811,0.00037919240905920755,155.0,-5.333136442686737e-06
C8H12O8N-,250.05683992602943,250.05683826246383,12138.320967764968,0.0003792478665059853,156.0,1.663565598164496e-06
C9H16O7N-,250.09322543474946,250.0931832136283,486.91252642744945,0.0003793029805064751,157.0,4.222112116281096e-05
C7C[13]H12O8N-,251.06019476382943,251.0601585904677,502.17884303988745,0.0003807694998394468,158.0,3.6173361735336584e-05
C7H10O9N-,252.03610448144943,252.0360667443652,1094.1704935607618,0.00038224957736989775,159.0,3.7737084227273954e-05
C9H10O9N-,276.03610448144946,276.036073543851,177.35864164602685,0.0004186488956146065,176.0,3.0937598467062344e-05
C10H14O8N-,276.0724899901694,276.07239581043837,676.0730856967172,0.0004187041568357365,177.0,9.417973103609256e-05
C9H12O9N-,278.05175454558946,278.0516545633353,6730.331449476853,0.0004217058388282397,178.0,9.998225414165063e-05
C10H16O8N-,278.0881400543094,278.08805123862925,800.0529265865497,0.00042176128947529117,179.0,8.881568015794983e-05
C8C[13]H12O9N-,279.05510938338944,279.05519340410126,54.37051328470913,0.0004232278100297912,180.0,-8.40207118244507e-05
C10H12O9N-,290.05175454558946,290.0517574070803,95.53585431851923,0.0004399056645735109,186.0,-2.8614908273993933e-06
C8H11O10N2-,295.04191813787946,295.04187679021487,306.038326458852,0.00044747400063199853,192.0,4.1347664591739886e-05
C9C[13]H16O9N-,295.0864095116694,295.08643639483296,773.2142166450584,0.00044754190298964755,193.0,-2.6883163570801116e-05
C9H14O10N-,296.06231922928936,296.062337115015,77.84378237893678,0.000449021809888038,194.0,-1.7885725640098826e-05
C14H16O5NF-,297.10179941562944,297.1018472954512,1182.0517936834387,0.00045059838329259897,196.0,-4.7879821750029805e-05
C10H12O10N-,306.0466691651495,306.04662277006383,30.97205702929863,0.0004641646103018544,197.0,4.639508568970996e-05
C11H16O10N-,322.07796929342936,322.0779813728119,189.9853060248945,0.0004884783333225421,204.0,-1.2079382543106476e-05
