formula,mz,observed,a,sigma,peak,error
C2H3O2-,59.01385291523943,59.013832315262476,40.84986619194237,8.950309798752165e-05,3.0,2.0599976956248156e-05
O3N-,61.988366443389424,61.98837508170087,2505237.9541777126,9.401444477370072e-05,6.0,-8.638311449260527e-06
O3N[15]-,62.985401336789415,62.9854251586235,8778.7114600789,9.552660699649028e-05,9.0,-2.3821834084003513e-05
O2O[17]N-,62.992583523829424,62.99260270587144,2250.3456530278486,9.553748477818243e-05,10.0,-1.918204201700746e-05
O2O[18]N-,63.99261282382943,63.99262234003778,15417.096646131953,9.705414140810533e-05,11.0,-9.516208343995913e-06
C3H5O2-,73.02950297937943,73.02952264073609,39.39070714882089,0.00011075992870217124,15.0,-1.9661356660094498e-05
C2H3O3-,75.00876753479943,75.00879261195401,31.32373971099292,0.00011376179702918783,17.0,-2.5077154575114946e-05
C4H5O2-,85.02950297937943,85.02958334387961,335.50274212922494,0.00012895976658739046,21.0,-8.036450017812058e-05
C2HO4-,88.98803209021943,88.98812009995426,2768.1052005697425,0.00013496349820463956,24.0,-8.800973482436802e-05
C3H3O4-,103.00368215435944,103.00376407126613,7782.9487621844655,0.0001562202144127398,26.0,-8.191690669434593e-05
C4H7O3-,103.04006766307943,103.04014610866811,35.65266273950845,0.00015627540432464873,27.0,-7.844558868441709e-05
C2O2F3-,112.98558747902945,112.98565772172641,996.915905078153,0.00017135925358258947,33.0,-7.024269696387364e-05
C4H3O4-,115.00368215435944,115.00372983559289,74.11371697886639,0.0001744199841211003,35.0,-4.7681233453999994e-05
C4H5O4-,117.01933221849943,117.019383442459,1666.409179097801,0.00017747703663031791,37.0,-5.1223959573576394e-05
C3H3O5-,118.99859677391943,118.99863687750515,13.252064310485435,0.00018047876574155808,38.0,-4.010358571804318e-05
CH2O6N-,123.98876036620943,123.98875397297385,1388.396487949578,0.00018804709710468998,39.0,6.393235580048895e-06
HO6N2-,124.98400933893944,124.98399990000513,1176959.830135206,0.00018955643922228453,43.0,9.438934313266145e-06
HO6NN[15]-,125.98104423233944,125.98103954288062,8018.067881477272,0.0001910686414163223,46.0,4.689458819484571e-06
HO5O[17]N2-,125.98822641937944,125.98821842516234,2172.904535660992,0.0001910795759821203,47.0,7.994217099849266e-06
HO5O[18]N2-,126.98825571937942,126.98825563899601,13922.832711403174,0.00019259618083851068,48.0,8.038341547944583e-08
C6H9O3-,129.05571772721942,129.05569446717874,53.5729490996162,0.00019573177555267266,51.0,2.3260040677541838e-05
C4H5O5-,133.01424683805945,133.0142704801675,2639.4698765483563,0.000201735627979086,52.0,-2.3642108061494582e-05
CO5N3-,133.98434369210943,133.98441023857131,86.30152090094587,0.00020320697898008186,54.0,-6.654646188053448e-05
C5H5O5-,145.01424683805945,145.01426116678658,1151.166100230266,0.00021993536455925387,59.0,-1.4328727132806307e-05
C5H7O5-,147.02989690219945,147.02992910557103,12617.82365320219,0.00022299240097273444,62.0,-3.220337157472386e-05
C4C[13]H7O5-,148.03325173999946,148.0332917436784,224.93479962268052,0.00022451418475808265,63.0,-4.000367894718693e-05
C2H2O7N-,151.98367498576945,151.9836573205179,102.97458800672895,0.00023050536653988028,64.0,1.76652515619935e-05
C6H7O5-,159.02989690219945,159.0299064494381,2809.7416031712814,0.00024119202741271009,65.0,-9.547238647655831e-06
C5H5O6-,161.00916145761943,161.00919053726787,1965.5376269990622,0.00024419396211404883,67.0,-2.9079648442120742e-05
C6H9O5-,161.04554696633943,161.0455624972936,1427.301261670678,0.00024424908055252877,68.0,-1.5530954158293753e-05
C3O2F5-,162.98239391902945,162.98240045375587,145.45700241159722,0.0002471866119241894,70.0,-6.534726423979009e-06
C3H4O7N-,165.99932504990943,165.9993129941263,778.5847969568637,0.00025176220282639657,71.0,1.205578311669342e-05
C7H7O5-,171.02989690219945,171.02989071612987,107.78336180305202,0.00025939172737080257,74.0,6.186069583691278e-06
C7H9O5-,173.04554696633946,173.04552225643937,9643.289833712506,0.0002624488129846727,76.0,2.4709900088737413e-05
C6C[13]H9O5-,174.04890180413943,174.04885360357665,188.62948567828337,0.00026397061411101007,77.0,4.820056278731499e-05
